id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
npm:term-size,npm-top,npm,term-size,category-a-rewrite,2,784,yieldOS realizó una optimización de la instalación de term-size,auto,
npm:is-unicode-supported,npm-top,npm,is-unicode-supported,category-a-rewrite,2,534,yieldOS realizó una optimización de la instalación de is-unicode-supported,auto,
npm:color,npm-top,npm,color,verification-passed,0,536,yieldOS instaló color con advertencias (ver log),auto,
npm:color-string,npm-top,npm,color-string,category-a-rewrite,2,503,yieldOS realizó una optimización de la instalación de color-string,auto,
npm:color-convert,npm-top,npm,color-convert,category-a-rewrite,2,530,yieldOS realizó una optimización de la instalación de color-convert,auto,
npm:tunnel,npm-top,npm,tunnel,verification-passed,0,493,,auto,
npm:http-proxy-agent,npm-top,npm,http-proxy-agent,allowlist-match,0,387,,auto,
npm:sucrase,npm-top,npm,sucrase,verification-passed,0,2340,,auto,
npm:color-name,npm-top,npm,color-name,category-a-rewrite,2,671,yieldOS realizó una optimización de la instalación de color-name,auto,
npm:tinycolor2,npm-top,npm,tinycolor2,verification-passed,0,782,,auto,
npm:https-proxy-agent,npm-top,npm,https-proxy-agent,allowlist-match,0,693,,auto,
npm:agent-base,npm-top,npm,agent-base,category-a-rewrite,2,749,yieldOS realizó una optimización de la instalación de agent-base,auto,
npm:split2,npm-top,npm,split2,category-a-rewrite,2,538,yieldOS realizó una optimización de la instalación de split2,auto,
npm:stream-buffers,npm-top,npm,stream-buffers,category-a-rewrite,2,773,yieldOS realizó una optimización de la instalación de stream-buffers,auto,
npm:through2,npm-top,npm,through2,verification-passed,0,876,,auto,
npm:merge-stream,npm-top,npm,merge-stream,category-a-rewrite,2,818,yieldOS realizó una optimización de la instalación de merge-stream,auto,
npm:encoding,npm-top,npm,encoding,category-a-rewrite,2,510,yieldOS realizó una optimización de la instalación de encoding,auto,
npm:stream-to-array,npm-top,npm,stream-to-array,verification-passed,0,668,,auto,
npm:duplexer,npm-top,npm,duplexer,category-a-rewrite,2,885,yieldOS realizó una optimización de la instalación de duplexer,auto,
npm:raw-body,npm-top,npm,raw-body,verification-passed,0,869,,auto,
npm:pumpify,npm-top,npm,pumpify,verification-passed,0,1002,,auto,
npm:into-stream,npm-top,npm,into-stream,category-a-rewrite,2,887,yieldOS realizó una optimización de la instalación de into-stream,auto,
npm:iconv-corefoundation,npm-top,npm,iconv-corefoundation,build-script-not-approved,2,683,yieldOS bloqueó iconv-corefoundation: requiere aprobación de build scripts,auto,
npm:i18n-iso-countries,npm-top,npm,i18n-iso-countries,category-d-blocked,2,576,"yieldOS bloqueó i18n-iso-countries: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:concat-stream,npm-top,npm,concat-stream,verification-passed,0,1547,yieldOS instaló concat-stream con advertencias (ver log),auto,
npm:get-stream,npm-top,npm,get-stream,verification-passed,0,1131,,auto,
npm:punycode,npm-top,npm,punycode,category-a-rewrite,2,605,yieldOS realizó una optimización de la instalación de punycode,auto,
npm:ip,npm-top,npm,ip,category-a-rewrite,2,822,yieldOS realizó una optimización de la instalación de ip,auto,
npm:ipaddr.js,npm-top,npm,ipaddr.js,verification-passed,0,971,,auto,
npm:public-suffix-list,npm-top,npm,public-suffix-list,allowlist-match,0,612,,auto,
npm:url-parse,npm-top,npm,url-parse,verification-passed,0,1069,yieldOS instaló url-parse con advertencias (ver log),auto,
npm:psl,npm-top,npm,psl,verification-passed,0,920,,auto,
npm:is-url,npm-top,npm,is-url,category-a-rewrite,2,682,yieldOS realizó una optimización de la instalación de is-url,auto,
npm:isemail,npm-top,npm,isemail,verification-passed,0,757,,auto,
npm:iconv-lite,npm-top,npm,iconv-lite,verification-passed,0,1578,,auto,
npm:vinyl,npm-top,npm,vinyl,verification-passed,0,551,,auto,
npm:electron,npm-top,npm,electron,verification-passed,0,12568,yieldOS instaló electron con advertencias (ver log),auto,
npm:is-email,npm-top,npm,is-email,category-a-rewrite,2,1160,yieldOS realizó una optimización de la instalación de is-email,auto,
npm:@ember/array,npm-top,npm,@ember/array,allowlist-match,0,379,,auto,
npm:vinyl-fs,npm-top,npm,vinyl-fs,verification-passed,0,737,,auto,
npm:broccoli,npm-top,npm,broccoli,verification-passed,0,652,,auto,
npm:expo,npm-top,npm,expo,verification-passed,0,13989,yieldOS instaló expo con advertencias (ver log),auto,
npm:gulp,npm-top,npm,gulp,verification-passed,0,944,,auto,
npm:polymer,npm-top,npm,polymer,verification-passed,0,727,,auto,
npm:gulp-cli,npm-top,npm,gulp-cli,verification-passed,0,958,,auto,
npm:react-sortable-hoc,npm-top,npm,react-sortable-hoc,category-d-blocked,2,290,"yieldOS bloqueó react-sortable-hoc: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:lit-element,npm-top,npm,lit-element,verification-passed,0,768,,auto,
npm:react-modal,npm-top,npm,react-modal,category-d-blocked,2,344,"yieldOS bloqueó react-modal: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:chroma-js,npm-top,npm,chroma-js,verification-passed,0,4220,,auto,
npm:sortablejs,npm-top,npm,sortablejs,verification-passed,0,783,,auto,
npm:react-transition-group,npm-top,npm,react-transition-group,category-d-blocked,2,505,"yieldOS bloqueó react-transition-group: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:stencil,npm-top,npm,stencil,verification-passed,0,1240,,auto,
npm:react-toastify,npm-top,npm,react-toastify,category-d-blocked,2,755,"yieldOS bloqueó react-toastify: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:polished,npm-top,npm,polished,build-script-not-approved,2,4543,yieldOS bloqueó polished: requiere aprobación de build scripts,auto,
npm:react-content-loader,npm-top,npm,react-content-loader,category-d-blocked,2,349,"yieldOS bloqueó react-content-loader: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:validator,npm-top,npm,validator,verification-passed,0,2634,yieldOS instaló validator con advertencias (ver log),auto,
npm:react-loading-skeleton,npm-top,npm,react-loading-skeleton,category-d-blocked,2,355,"yieldOS bloqueó react-loading-skeleton: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-intersection-observer,npm-top,npm,react-intersection-observer,category-d-blocked,2,306,"yieldOS bloqueó react-intersection-observer: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-lazy-load-image-component,npm-top,npm,react-lazy-load-image-component,category-d-blocked,2,370,"yieldOS bloqueó react-lazy-load-image-component: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:alpinejs,npm-top,npm,alpinejs,verification-passed,0,1362,,auto,
npm:htmx.org,npm-top,npm,htmx.org,verification-passed,0,1376,,auto,
npm:react-helmet,npm-top,npm,react-helmet,category-d-blocked,2,277,"yieldOS bloqueó react-helmet: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-error-boundary,npm-top,npm,react-error-boundary,category-d-blocked,2,256,"yieldOS bloqueó react-error-boundary: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-helmet-async,npm-top,npm,react-helmet-async,category-d-blocked,2,315,"yieldOS bloqueó react-helmet-async: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-i18next,npm-top,npm,react-i18next,allowlist-match,0,480,,auto,
npm:next-i18next,npm-top,npm,next-i18next,category-d-blocked,2,472,"yieldOS bloqueó next-i18next: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:next-themes,npm-top,npm,next-themes,category-a-rewrite,2,717,yieldOS realizó una optimización de la instalación de next-themes,auto,
npm:@reach/router,npm-top,npm,@reach/router,verification-passed,0,1774,,auto,
npm:lit-html,npm-top,npm,lit-html,verification-passed,0,2527,,auto,
npm:lit,npm-top,npm,lit,verification-passed,0,2897,,auto,
npm:react-datepicker,npm-top,npm,react-datepicker,category-d-blocked,2,534,"yieldOS bloqueó react-datepicker: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-day-picker,npm-top,npm,react-day-picker,category-d-blocked,2,1453,"yieldOS bloqueó react-day-picker: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:next-seo,npm-top,npm,next-seo,verification-passed,0,2339,,auto,
npm:fp-ts,npm-top,npm,fp-ts,verification-passed,0,2344,,auto,
npm:next-pwa,npm-top,npm,next-pwa,verification-passed,0,3701,,auto,
npm:next-sitemap,npm-top,npm,next-sitemap,verification-passed,0,4105,,auto,
npm:embla-carousel,npm-top,npm,embla-carousel,verification-passed,0,3993,,auto,
npm:neverthrow,npm-top,npm,neverthrow,verification-passed,0,1345,,auto,
npm:next-mdx-remote,npm-top,npm,next-mdx-remote,verification-passed,0,4634,yieldOS instaló next-mdx-remote con advertencias (ver log),auto,
pip:requests,pypi-top,pip,requests,native-suggest,2,386,yieldOS sustituyó requests por API nativa: urllib.request or httpx,auto,
npm:@effect/data,npm-top,npm,@effect/data,verification-passed,0,2719,,auto,
pip:urllib3,pypi-top,pip,urllib3,allowlist-match,0,482,,auto,
pip:aiohttp,pypi-top,pip,aiohttp,allowlist-match,0,421,,auto,
npm:io-ts,npm-top,npm,io-ts,verification-passed,0,4156,,auto,
pip:httpx,pypi-top,pip,httpx,allowlist-match,0,935,,auto,
pip:numpy,pypi-top,pip,numpy,allowlist-match,0,707,,auto,
pip:pandas,pypi-top,pip,pandas,allowlist-match,0,321,,auto,
pip:aiofiles,pypi-top,pip,aiofiles,verification-passed,0,1108,,auto,
pip:httpcore,pypi-top,pip,httpcore,allowlist-match,0,971,,auto,
npm:true-myth,npm-top,npm,true-myth,verification-passed,0,1885,,auto,
pip:matplotlib,pypi-top,pip,matplotlib,allowlist-match,0,392,,auto,
pip:seaborn,pypi-top,pip,seaborn,category-d-blocked,2,375,"yieldOS bloqueó seaborn: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:plotly,pypi-top,pip,plotly,category-d-blocked,2,327,"yieldOS bloqueó plotly: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:ts-pattern,npm-top,npm,ts-pattern,verification-passed,0,2689,,auto,
pip:bokeh,pypi-top,pip,bokeh,category-d-blocked,2,271,"yieldOS bloqueó bokeh: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:scikit-learn,pypi-top,pip,scikit-learn,allowlist-match,0,261,,auto,
npm:ember-cli,npm-top,npm,ember-cli,verification-passed,0,8496,,auto,
pip:tensorflow,pypi-top,pip,tensorflow,allowlist-match,0,262,,auto,
pip:torch,pypi-top,pip,torch,allowlist-match,0,359,,auto,
pip:scipy,pypi-top,pip,scipy,allowlist-match,0,1080,,auto,
npm:@effect/io,npm-top,npm,@effect/io,verification-passed,0,4309,,auto,
pip:keras,pypi-top,pip,keras,category-d-blocked,2,394,"yieldOS bloqueó keras: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:xgboost,pypi-top,pip,xgboost,category-d-blocked,2,385,"yieldOS bloqueó xgboost: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:lightgbm,pypi-top,pip,lightgbm,category-d-blocked,2,355,"yieldOS bloqueó lightgbm: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:sentence-transformers,pypi-top,pip,sentence-transformers,category-d-blocked,2,277,"yieldOS bloqueó sentence-transformers: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:huggingface-hub,pypi-top,pip,huggingface-hub,allowlist-match,0,374,,auto,
pip:transformers,pypi-top,pip,transformers,allowlist-match,0,705,,auto,
npm:@mui/x-date-pickers,npm-top,npm,@mui/x-date-pickers,verification-passed,0,6513,,auto,
npm:next-translate,npm-top,npm,next-translate,build-script-not-approved,2,7719,yieldOS bloqueó next-translate: requiere aprobación de build scripts,auto,
pip:openai,pypi-top,pip,openai,allowlist-match,0,554,,auto,
pip:langchain,pypi-top,pip,langchain,allowlist-match,0,306,,auto,
pip:anthropic,pypi-top,pip,anthropic,allowlist-match,0,544,,auto,
npm:swiper,npm-top,npm,swiper,verification-passed,0,7700,yieldOS instaló swiper con advertencias (ver log),auto,
pip:langchain-core,pypi-top,pip,langchain-core,allowlist-match,0,377,,auto,
pip:accelerate,pypi-top,pip,accelerate,verification-passed,0,1287,,auto,
pip:langchain-openai,pypi-top,pip,langchain-openai,allowlist-match,0,343,,auto,
pip:langchain-community,pypi-top,pip,langchain-community,allowlist-match,0,355,,auto,
pip:google-generativeai,pypi-top,pip,google-generativeai,verification-passed,0,380,,auto,
pip:flask,pypi-top,pip,flask,allowlist-match,0,238,,auto,
npm:ipfs-http-client,npm-top,npm,ipfs-http-client,verification-passed,0,18851,,auto,
pip:fastapi,pypi-top,pip,fastapi,allowlist-match,0,414,,auto,
pip:django,pypi-top,pip,django,allowlist-match,0,784,,auto,
pip:starlette,pypi-top,pip,starlette,allowlist-match,0,473,,auto,
pip:diffusers,pypi-top,pip,diffusers,verification-passed,0,2146,yieldOS instaló diffusers con advertencias (ver log),auto,
pip:replicate,pypi-top,pip,replicate,verification-passed,0,1000,,auto,
pip:pytorch-lightning,pypi-top,pip,pytorch-lightning,verification-passed,0,2974,yieldOS instaló pytorch-lightning con advertencias (ver log),auto,
pip:djangorestframework,pypi-top,pip,djangorestframework,category-d-blocked,2,354,"yieldOS bloqueó djangorestframework: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:django-allauth,pypi-top,pip,django-allauth,category-d-blocked,2,503,"yieldOS bloqueó django-allauth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:django-rest-framework-simplejwt,pypi-top,pip,django-rest-framework-simplejwt,category-d-blocked,2,301,"yieldOS bloqueó django-rest-framework-simplejwt: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:django-cors-headers,pypi-top,pip,django-cors-headers,category-d-blocked,2,840,"yieldOS bloqueó django-cors-headers: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flask-login,pypi-top,pip,flask-login,category-d-blocked,2,305,"yieldOS bloqueó flask-login: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:tldts,npm-top,npm,tldts,verification-passed,0,13454,,auto,
pip:tornado,pypi-top,pip,tornado,verification-passed,0,1138,yieldOS instaló tornado con advertencias (ver log),auto,
pip:flask-sqlalchemy,pypi-top,pip,flask-sqlalchemy,category-d-blocked,2,720,"yieldOS bloqueó flask-sqlalchemy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:datasets,pypi-top,pip,datasets,verification-passed,0,4046,,auto,
pip:flask-cors,pypi-top,pip,flask-cors,category-d-blocked,2,737,"yieldOS bloqueó flask-cors: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flask-migrate,pypi-top,pip,flask-migrate,category-d-blocked,2,778,"yieldOS bloqueó flask-migrate: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:together,pypi-top,pip,together,verification-passed,0,2605,,auto,
pip:sanic,pypi-top,pip,sanic,verification-passed,0,1984,yieldOS instaló sanic con advertencias (ver log),auto,
pip:flask-jwt-extended,pypi-top,pip,flask-jwt-extended,category-d-blocked,2,804,"yieldOS bloqueó flask-jwt-extended: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:quart,pypi-top,pip,quart,verification-passed,0,1931,yieldOS instaló quart con advertencias (ver log),auto,
npm:@next/mdx,npm-top,npm,@next/mdx,category-a-rewrite,2,11150,yieldOS realizó una optimización de la instalación de @next/mdx,auto,
pip:fastapi-users,pypi-top,pip,fastapi-users,verification-passed,0,982,yieldOS instaló fastapi-users con advertencias (ver log),auto,
pip:uvicorn,pypi-top,pip,uvicorn,allowlist-match,0,506,,auto,
pip:gunicorn,pypi-top,pip,gunicorn,allowlist-match,0,502,,auto,
pip:fastapi-cache,pypi-top,pip,fastapi-cache,verification-passed,0,760,,auto,
pip:waitress,pypi-top,pip,waitress,verification-passed,0,947,yieldOS instaló waitress con advertencias (ver log),auto,
pip:sqlalchemy,pypi-top,pip,sqlalchemy,allowlist-match,0,764,,auto,
pip:hypercorn,pypi-top,pip,hypercorn,verification-passed,0,969,,auto,
pip:daphne,pypi-top,pip,daphne,verification-passed,0,957,,auto,
pip:cohere,pypi-top,pip,cohere,verification-passed,0,3629,,auto,
pip:peewee,pypi-top,pip,peewee,category-d-blocked,2,747,"yieldOS bloqueó peewee: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:alembic,pypi-top,pip,alembic,allowlist-match,0,823,,auto,
pip:tortoise-orm,pypi-top,pip,tortoise-orm,category-d-blocked,2,802,"yieldOS bloqueó tortoise-orm: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:ormar,pypi-top,pip,ormar,category-d-blocked,2,763,"yieldOS bloqueó ormar: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:asyncpg,pypi-top,pip,asyncpg,allowlist-match,0,757,,auto,
pip:psycopg2-binary,pypi-top,pip,psycopg2-binary,allowlist-match,0,605,,auto,
pip:psycopg2,pypi-top,pip,psycopg2,allowlist-match,0,647,,auto,
pip:aiomysql,pypi-top,pip,aiomysql,category-d-blocked,2,589,"yieldOS bloqueó aiomysql: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:aiosqlite,pypi-top,pip,aiosqlite,category-d-blocked,2,609,"yieldOS bloqueó aiosqlite: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:redis,pypi-top,pip,redis,allowlist-match,0,583,,auto,
pip:aioredis,pypi-top,pip,aioredis,category-d-blocked,2,611,"yieldOS bloqueó aioredis: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pymongo,pypi-top,pip,pymongo,allowlist-match,0,499,,auto,
pip:elasticsearch,pypi-top,pip,elasticsearch,allowlist-match,0,470,,auto,
pip:motor,pypi-top,pip,motor,allowlist-match,0,511,,auto,
pip:psycopg,pypi-top,pip,psycopg,verification-passed,0,869,,auto,
pip:celery,pypi-top,pip,celery,category-d-blocked,2,415,"yieldOS bloqueó celery: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:piccolo,pypi-top,pip,piccolo,verification-passed,0,1536,yieldOS instaló piccolo con advertencias (ver log),auto,
pip:elasticsearch-async,pypi-top,pip,elasticsearch-async,verification-passed,0,483,,auto,
pip:pydantic-core,pypi-top,pip,pydantic-core,allowlist-match,0,341,,auto,
pip:marshmallow,pypi-top,pip,marshmallow,category-d-blocked,2,341,"yieldOS bloqueó marshmallow: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:rq,pypi-top,pip,rq,verification-passed,0,632,,auto,
pip:torchvision,pypi-top,pip,torchvision,verification-passed,0,6922,,auto,
pip:huey,pypi-top,pip,huey,verification-passed,0,633,,auto,
pip:pydantic,pypi-top,pip,pydantic,allowlist-match,0,590,,auto,
pip:pytest,pypi-top,pip,pytest,allowlist-match,0,285,,auto,
pip:pytest-asyncio,pypi-top,pip,pytest-asyncio,allowlist-match,0,264,,auto,
pip:schema,pypi-top,pip,schema,verification-passed,0,472,,auto,
pip:voluptuous,pypi-top,pip,voluptuous,verification-passed,0,530,,auto,
pip:pytest-mock,pypi-top,pip,pytest-mock,allowlist-match,0,368,,auto,
pip:kombu,pypi-top,pip,kombu,verification-passed,0,983,,auto,
pip:pytest-cov,pypi-top,pip,pytest-cov,allowlist-match,0,379,,auto,
pip:pytest-flask,pypi-top,pip,pytest-flask,category-d-blocked,2,342,"yieldOS bloqueó pytest-flask: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:unittest-mock,pypi-top,pip,unittest-mock,allowlist-match,0,348,,auto,
pip:pytest-django,pypi-top,pip,pytest-django,category-d-blocked,2,392,"yieldOS bloqueó pytest-django: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pydantic-settings,pypi-top,pip,pydantic-settings,verification-passed,0,955,,auto,
pip:hypothesis,pypi-top,pip,hypothesis,allowlist-match,0,354,,auto,
pip:tox,pypi-top,pip,tox,verification-passed,0,433,,auto,
pip:click,pypi-top,pip,click,allowlist-match,0,277,,auto,
pip:typer,pypi-top,pip,typer,allowlist-match,0,282,,auto,
pip:torchaudio,pypi-top,pip,torchaudio,verification-passed,0,7392,,auto,
pip:rich,pypi-top,pip,rich,allowlist-match,0,269,,auto,
pip:dramatiq,pypi-top,pip,dramatiq,verification-passed,0,1269,,auto,
pip:nox,pypi-top,pip,nox,verification-passed,0,522,,auto,
pip:python-dotenv,pypi-top,pip,python-dotenv,native-suggest,2,370,yieldOS sustituyó python-dotenv por API nativa: os.environ + manual parse,auto,
pip:fire,pypi-top,pip,fire,verification-passed,0,456,,auto,
pip:argparse,pypi-top,pip,argparse,verification-passed,0,438,,auto,
pip:tomli,pypi-top,pip,tomli,allowlist-match,0,356,,auto,
pip:tomlkit,pypi-top,pip,tomlkit,allowlist-match,0,389,,auto,
pip:dynaconf,pypi-top,pip,dynaconf,verification-passed,0,537,yieldOS instaló dynaconf con advertencias (ver log),auto,
pip:pillow,pypi-top,pip,pillow,allowlist-match,0,396,,auto,
pip:pyyaml,pypi-top,pip,pyyaml,allowlist-match,0,524,,auto,
pip:opencv-python,pypi-top,pip,opencv-python,allowlist-match,0,306,,auto,
pip:imageio,pypi-top,pip,imageio,category-d-blocked,2,234,"yieldOS bloqueó imageio: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:scikit-image,pypi-top,pip,scikit-image,category-d-blocked,2,257,"yieldOS bloqueó scikit-image: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:cryptography,pypi-top,pip,cryptography,allowlist-match,0,353,,auto,
pip:pyjwt,pypi-top,pip,pyjwt,allowlist-match,0,347,,auto,
pip:toml,pypi-top,pip,toml,verification-passed,0,760,,auto,
pip:passlib,pypi-top,pip,passlib,allowlist-match,0,327,,auto,
pip:Wand,pypi-top,pip,Wand,verification-passed,0,446,,auto,
pip:bcrypt,pypi-top,pip,bcrypt,allowlist-match,0,333,,auto,
pip:argon2-cffi,pypi-top,pip,argon2-cffi,allowlist-match,0,319,,auto,
pip:cryptography-vectors,pypi-top,pip,cryptography-vectors,category-d-blocked,2,329,"yieldOS bloqueó cryptography-vectors: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:authlib,pypi-top,pip,authlib,allowlist-match,0,314,,auto,
pip:environs,pypi-top,pip,environs,verification-passed,0,1033,,auto,
pip:python-jose,pypi-top,pip,python-jose,allowlist-match,0,290,,auto,
pip:oauthlib,pypi-top,pip,oauthlib,allowlist-match,0,308,,auto,
pip:beautifulsoup4,pypi-top,pip,beautifulsoup4,allowlist-match,0,282,,auto,
pip:lxml,pypi-top,pip,lxml,allowlist-match,0,283,,auto,
pip:requests-oauthlib,pypi-top,pip,requests-oauthlib,allowlist-match,0,314,,auto,
pip:html5lib,pypi-top,pip,html5lib,allowlist-match,0,293,,auto,
pip:catboost,pypi-top,pip,catboost,verification-passed,0,8256,,auto,
pip:selenium,pypi-top,pip,selenium,category-d-blocked,2,402,"yieldOS bloqueó selenium: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:playwright,pypi-top,pip,playwright,category-d-blocked,2,398,"yieldOS bloqueó playwright: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:splinter,pypi-top,pip,splinter,category-d-blocked,2,397,"yieldOS bloqueó splinter: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:soupsieve,pypi-top,pip,soupsieve,verification-passed,0,524,,auto,
pip:scrapy-redis,pypi-top,pip,scrapy-redis,category-d-blocked,2,347,"yieldOS bloqueó scrapy-redis: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:mechanicalsoup,pypi-top,pip,mechanicalsoup,verification-passed,0,827,yieldOS instaló mechanicalsoup con advertencias (ver log),auto,
pip:feedparser,pypi-top,pip,feedparser,verification-passed,0,786,yieldOS instaló feedparser con advertencias (ver log),auto,
pip:tzdata,pypi-top,pip,tzdata,verification-passed,0,552,,auto,
pip:tqdm,pypi-top,pip,tqdm,allowlist-match,0,276,,auto,
pip:rich,pypi-top,pip,rich,allowlist-match,0,332,,auto,
pip:trio,pypi-top,pip,trio,verification-passed,0,1320,,auto,
pip:loguru,pypi-top,pip,loguru,allowlist-match,0,310,,auto,
pip:python-dateutil,pypi-top,pip,python-dateutil,verification-passed,0,1218,,auto,
pip:structlog,pypi-top,pip,structlog,allowlist-match,0,501,,auto,
pip:boto3,pypi-top,pip,boto3,allowlist-match,0,384,,auto,
pip:anyio,pypi-top,pip,anyio,verification-passed,0,1713,,auto,
pip:botocore,pypi-top,pip,botocore,allowlist-match,0,351,,auto,
pip:python-json-logger,pypi-top,pip,python-json-logger,verification-passed,0,479,,auto,
pip:scrapy,pypi-top,pip,scrapy,verification-passed,0,1872,yieldOS instaló scrapy con advertencias (ver log),auto,
pip:textual,pypi-top,pip,textual,verification-passed,0,3115,,auto,
pip:google-cloud-storage,pypi-top,pip,google-cloud-storage,allowlist-match,0,249,,auto,
pip:google-cloud-bigquery,pypi-top,pip,google-cloud-bigquery,allowlist-match,0,248,,auto,
pip:arrow,pypi-top,pip,arrow,verification-passed,0,1978,,auto,
pip:google-auth,pypi-top,pip,google-auth,allowlist-match,0,300,,auto,
pip:google-auth-oauthlib,pypi-top,pip,google-auth-oauthlib,category-d-blocked,2,346,"yieldOS bloqueó google-auth-oauthlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:azure-storage-blob,pypi-top,pip,azure-storage-blob,allowlist-match,0,346,,auto,
pip:boto,pypi-top,pip,boto,verification-passed,0,622,,auto,
pip:azure-identity,pypi-top,pip,azure-identity,allowlist-match,0,365,,auto,
pip:twilio,pypi-top,pip,twilio,allowlist-match,0,427,,auto,
pip:s3fs,pypi-top,pip,s3fs,verification-passed,0,1262,,auto,
pip:docker,pypi-top,pip,docker,verification-passed,0,399,,auto,
pip:google-cloud-pubsub,pypi-top,pip,google-cloud-pubsub,verification-passed,0,1085,,auto,
pip:stripe,pypi-top,pip,stripe,allowlist-match,0,555,,auto,
pip:alive-progress,pypi-top,pip,alive-progress,verification-passed,0,2047,,auto,
pip:azure-cosmos,pypi-top,pip,azure-cosmos,verification-passed,0,839,,auto,
pip:google-cloud-firestore,pypi-top,pip,google-cloud-firestore,verification-passed,0,1186,,auto,
pip:kubernetes,pypi-top,pip,kubernetes,verification-passed,0,768,,auto,
npm:@stencil/core,npm-top,npm,@stencil/core,verification-passed,0,19581,,auto,
pip:pexpect,pypi-top,pip,pexpect,verification-passed,0,449,,auto,
pip:fabric,pypi-top,pip,fabric,verification-passed,0,502,yieldOS instaló fabric con advertencias (ver log),auto,
pip:pyspark,pypi-top,pip,pyspark,verification-passed,0,507,yieldOS instaló pyspark con advertencias (ver log),auto,
pip:dask,pypi-top,pip,dask,verification-passed,0,986,yieldOS instaló dask con advertencias (ver log),auto,
pip:vaex,pypi-top,pip,vaex,verification-passed,0,806,,auto,
pip:paramiko,pypi-top,pip,paramiko,verification-passed,0,1278,yieldOS instaló paramiko con advertencias (ver log),auto,
pip:jupyter,pypi-top,pip,jupyter,category-d-blocked,2,383,"yieldOS bloqueó jupyter: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:notebook,pypi-top,pip,notebook,category-d-blocked,2,368,"yieldOS bloqueó notebook: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:ipython,pypi-top,pip,ipython,category-d-blocked,2,272,"yieldOS bloqueó ipython: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:modin,pypi-top,pip,modin,verification-passed,0,1512,,auto,
pip:jupyterlab,pypi-top,pip,jupyterlab,verification-passed,0,1006,yieldOS instaló jupyterlab con advertencias (ver log),auto,
pip:opencv-contrib-python,pypi-top,pip,opencv-contrib-python,verification-passed,0,5919,yieldOS instaló opencv-contrib-python con advertencias (ver log),auto,
pip:pendulum,pypi-top,pip,pendulum,verification-passed,0,4934,,auto,
pip:ansible-core,pypi-top,pip,ansible-core,verification-passed,0,2243,yieldOS instaló ansible-core con advertencias (ver log),auto,
pip:ipykernel,pypi-top,pip,ipykernel,verification-passed,0,638,,auto,
