id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
npm:is-unicode-supported,npm-top,npm,is-unicode-supported,category-a-rewrite,2,707,yieldOS realizó una optimización de la instalación de is-unicode-supported,auto,
npm:color-name,npm-top,npm,color-name,category-a-rewrite,2,552,yieldOS realizó una optimización de la instalación de color-name,auto,
npm:color,npm-top,npm,color,verification-passed,0,836,yieldOS instaló color con advertencias (ver log),auto,
npm:color-convert,npm-top,npm,color-convert,category-a-rewrite,2,832,yieldOS realizó una optimización de la instalación de color-convert,auto,
npm:https-proxy-agent,npm-top,npm,https-proxy-agent,allowlist-match,0,440,,auto,
npm:http-proxy-agent,npm-top,npm,http-proxy-agent,allowlist-match,0,473,,auto,
npm:tinycolor2,npm-top,npm,tinycolor2,verification-passed,0,873,,auto,
npm:agent-base,npm-top,npm,agent-base,category-a-rewrite,2,584,yieldOS realizó una optimización de la instalación de agent-base,auto,
npm:tunnel,npm-top,npm,tunnel,verification-passed,0,879,,auto,
npm:electron-builder,npm-top,npm,electron-builder,verification-passed,0,9744,,auto,
npm:split2,npm-top,npm,split2,category-a-rewrite,2,1045,yieldOS realizó una optimización de la instalación de split2,auto,
npm:merge-stream,npm-top,npm,merge-stream,category-a-rewrite,2,666,yieldOS realizó una optimización de la instalación de merge-stream,auto,
npm:color-string,npm-top,npm,color-string,category-a-rewrite,2,1627,yieldOS realizó una optimización de la instalación de color-string,auto,
npm:stream-buffers,npm-top,npm,stream-buffers,category-a-rewrite,2,974,yieldOS realizó una optimización de la instalación de stream-buffers,auto,
npm:through2,npm-top,npm,through2,verification-passed,0,1302,,auto,
npm:expo-cli,npm-top,npm,expo-cli,build-script-not-approved,2,11879,yieldOS bloqueó expo-cli: requiere aprobación de build scripts,auto,
npm:duplexer,npm-top,npm,duplexer,category-a-rewrite,2,978,yieldOS realizó una optimización de la instalación de duplexer,auto,
npm:raw-body,npm-top,npm,raw-body,verification-passed,0,968,,auto,
npm:pumpify,npm-top,npm,pumpify,verification-passed,0,1023,,auto,
npm:get-stream,npm-top,npm,get-stream,verification-passed,0,757,,auto,
npm:stream-to-array,npm-top,npm,stream-to-array,verification-passed,0,818,,auto,
npm:encoding,npm-top,npm,encoding,category-a-rewrite,2,600,yieldOS realizó una optimización de la instalación de encoding,auto,
npm:expo,npm-top,npm,expo,verification-passed,0,12151,yieldOS instaló expo con advertencias (ver log),auto,
npm:i18n-iso-countries,npm-top,npm,i18n-iso-countries,category-d-blocked,2,518,"yieldOS bloqueó i18n-iso-countries: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:iconv-lite,npm-top,npm,iconv-lite,verification-passed,0,812,,auto,
npm:concat-stream,npm-top,npm,concat-stream,verification-passed,0,1745,yieldOS instaló concat-stream con advertencias (ver log),auto,
npm:ipaddr.js,npm-top,npm,ipaddr.js,verification-passed,0,631,,auto,
npm:iconv-corefoundation,npm-top,npm,iconv-corefoundation,build-script-not-approved,2,903,yieldOS bloqueó iconv-corefoundation: requiere aprobación de build scripts,auto,
npm:public-suffix-list,npm-top,npm,public-suffix-list,allowlist-match,0,461,,auto,
npm:url-parse,npm-top,npm,url-parse,verification-passed,0,692,yieldOS instaló url-parse con advertencias (ver log),auto,
npm:psl,npm-top,npm,psl,verification-passed,0,638,,auto,
npm:ip,npm-top,npm,ip,category-a-rewrite,2,800,yieldOS realizó una optimización de la instalación de ip,auto,
npm:punycode,npm-top,npm,punycode,category-a-rewrite,2,845,yieldOS realizó una optimización de la instalación de punycode,auto,
npm:into-stream,npm-top,npm,into-stream,category-a-rewrite,2,1557,yieldOS realizó una optimización de la instalación de into-stream,auto,
npm:is-url,npm-top,npm,is-url,category-a-rewrite,2,735,yieldOS realizó una optimización de la instalación de is-url,auto,
npm:is-email,npm-top,npm,is-email,category-a-rewrite,2,811,yieldOS realizó una optimización de la instalación de is-email,auto,
npm:validator,npm-top,npm,validator,verification-passed,0,1177,yieldOS instaló validator con advertencias (ver log),auto,
npm:gulp-cli,npm-top,npm,gulp-cli,verification-passed,0,828,,auto,
npm:@ember/array,npm-top,npm,@ember/array,allowlist-match,0,757,,auto,
npm:vinyl,npm-top,npm,vinyl,verification-passed,0,982,,auto,
npm:gulp,npm-top,npm,gulp,verification-passed,0,1091,,auto,
npm:vinyl-fs,npm-top,npm,vinyl-fs,verification-passed,0,1744,,auto,
npm:polished,npm-top,npm,polished,build-script-not-approved,2,4277,yieldOS bloqueó polished: requiere aprobación de build scripts,auto,
npm:isemail,npm-top,npm,isemail,verification-passed,0,2180,,auto,
npm:polymer,npm-top,npm,polymer,verification-passed,0,1499,,auto,
npm:stencil,npm-top,npm,stencil,verification-passed,0,1599,,auto,
npm:alpinejs,npm-top,npm,alpinejs,verification-passed,0,1748,,auto,
npm:htmx.org,npm-top,npm,htmx.org,verification-passed,0,1870,,auto,
npm:broccoli,npm-top,npm,broccoli,verification-passed,0,2900,,auto,
npm:lit-element,npm-top,npm,lit-element,verification-passed,0,2356,,auto,
npm:chroma-js,npm-top,npm,chroma-js,verification-passed,0,5521,,auto,
npm:react-sortable-hoc,npm-top,npm,react-sortable-hoc,category-d-blocked,2,1057,"yieldOS bloqueó react-sortable-hoc: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:lit,npm-top,npm,lit,verification-passed,0,2470,,auto,
npm:react-transition-group,npm-top,npm,react-transition-group,category-d-blocked,2,672,"yieldOS bloqueó react-transition-group: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:sortablejs,npm-top,npm,sortablejs,verification-passed,0,1566,,auto,
npm:react-toastify,npm-top,npm,react-toastify,category-d-blocked,2,1316,"yieldOS bloqueó react-toastify: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-modal,npm-top,npm,react-modal,category-d-blocked,2,1332,"yieldOS bloqueó react-modal: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-lazy-load-image-component,npm-top,npm,react-lazy-load-image-component,category-d-blocked,2,393,"yieldOS bloqueó react-lazy-load-image-component: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-content-loader,npm-top,npm,react-content-loader,category-d-blocked,2,511,"yieldOS bloqueó react-content-loader: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-loading-skeleton,npm-top,npm,react-loading-skeleton,category-d-blocked,2,516,"yieldOS bloqueó react-loading-skeleton: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-intersection-observer,npm-top,npm,react-intersection-observer,category-d-blocked,2,500,"yieldOS bloqueó react-intersection-observer: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-helmet,npm-top,npm,react-helmet,category-d-blocked,2,502,"yieldOS bloqueó react-helmet: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-helmet-async,npm-top,npm,react-helmet-async,category-d-blocked,2,491,"yieldOS bloqueó react-helmet-async: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-error-boundary,npm-top,npm,react-error-boundary,category-d-blocked,2,489,"yieldOS bloqueó react-error-boundary: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-i18next,npm-top,npm,react-i18next,allowlist-match,0,454,,auto,
npm:next-i18next,npm-top,npm,next-i18next,category-d-blocked,2,414,"yieldOS bloqueó next-i18next: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:lit-html,npm-top,npm,lit-html,verification-passed,0,3468,,auto,
npm:next-themes,npm-top,npm,next-themes,category-a-rewrite,2,1155,yieldOS realizó una optimización de la instalación de next-themes,auto,
npm:react-day-picker,npm-top,npm,react-day-picker,category-d-blocked,2,1053,"yieldOS bloqueó react-day-picker: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:next-mdx-remote,npm-top,npm,next-mdx-remote,verification-passed,0,1544,yieldOS instaló next-mdx-remote con advertencias (ver log),auto,
npm:@reach/router,npm-top,npm,@reach/router,verification-passed,0,2672,,auto,
npm:react-datepicker,npm-top,npm,react-datepicker,category-d-blocked,2,1246,"yieldOS bloqueó react-datepicker: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:next-translate,npm-top,npm,next-translate,build-script-not-approved,2,2330,yieldOS bloqueó next-translate: requiere aprobación de build scripts,auto,
npm:next-pwa,npm-top,npm,next-pwa,verification-passed,0,3145,,auto,
npm:io-ts,npm-top,npm,io-ts,verification-passed,0,1760,,auto,
npm:next-seo,npm-top,npm,next-seo,verification-passed,0,3460,,auto,
pip:requests,pypi-top,pip,requests,native-suggest,2,472,yieldOS sustituyó requests por API nativa: urllib.request or httpx,auto,
npm:ember-cli,npm-top,npm,ember-cli,verification-passed,0,7815,,auto,
pip:httpx,pypi-top,pip,httpx,allowlist-match,0,509,,auto,
npm:true-myth,npm-top,npm,true-myth,verification-passed,0,1266,,auto,
npm:neverthrow,npm-top,npm,neverthrow,verification-passed,0,2525,,auto,
pip:aiohttp,pypi-top,pip,aiohttp,allowlist-match,0,383,,auto,
pip:urllib3,pypi-top,pip,urllib3,allowlist-match,0,448,,auto,
npm:@effect/data,npm-top,npm,@effect/data,verification-passed,0,3077,,auto,
pip:httpcore,pypi-top,pip,httpcore,allowlist-match,0,309,,auto,
npm:next-sitemap,npm-top,npm,next-sitemap,verification-passed,0,4971,,auto,
pip:aiofiles,pypi-top,pip,aiofiles,verification-passed,0,468,,auto,
pip:numpy,pypi-top,pip,numpy,allowlist-match,0,402,,auto,
pip:pandas,pypi-top,pip,pandas,allowlist-match,0,407,,auto,
pip:scipy,pypi-top,pip,scipy,allowlist-match,0,452,,auto,
pip:matplotlib,pypi-top,pip,matplotlib,allowlist-match,0,429,,auto,
npm:ts-pattern,npm-top,npm,ts-pattern,verification-passed,0,2288,,auto,
pip:seaborn,pypi-top,pip,seaborn,category-d-blocked,2,433,"yieldOS bloqueó seaborn: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:bokeh,pypi-top,pip,bokeh,category-d-blocked,2,353,"yieldOS bloqueó bokeh: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:plotly,pypi-top,pip,plotly,category-d-blocked,2,699,"yieldOS bloqueó plotly: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:fp-ts,npm-top,npm,fp-ts,verification-passed,0,4448,,auto,
pip:scikit-learn,pypi-top,pip,scikit-learn,allowlist-match,0,480,,auto,
pip:tensorflow,pypi-top,pip,tensorflow,allowlist-match,0,378,,auto,
pip:keras,pypi-top,pip,keras,category-d-blocked,2,342,"yieldOS bloqueó keras: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:torch,pypi-top,pip,torch,allowlist-match,0,619,,auto,
pip:xgboost,pypi-top,pip,xgboost,category-d-blocked,2,351,"yieldOS bloqueó xgboost: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:lightgbm,pypi-top,pip,lightgbm,category-d-blocked,2,387,"yieldOS bloqueó lightgbm: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:@mui/x-date-pickers,npm-top,npm,@mui/x-date-pickers,verification-passed,0,5227,,auto,
pip:huggingface-hub,pypi-top,pip,huggingface-hub,allowlist-match,0,442,,auto,
pip:transformers,pypi-top,pip,transformers,allowlist-match,0,593,,auto,
pip:sentence-transformers,pypi-top,pip,sentence-transformers,category-d-blocked,2,855,"yieldOS bloqueó sentence-transformers: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:swiper,npm-top,npm,swiper,verification-passed,0,6665,yieldOS instaló swiper con advertencias (ver log),auto,
pip:anthropic,pypi-top,pip,anthropic,allowlist-match,0,524,,auto,
pip:openai,pypi-top,pip,openai,allowlist-match,0,560,,auto,
pip:torchaudio,pypi-top,pip,torchaudio,verification-passed,0,2030,,auto,
pip:datasets,pypi-top,pip,datasets,verification-passed,0,1483,,auto,
pip:langchain,pypi-top,pip,langchain,allowlist-match,0,458,,auto,
pip:langchain-core,pypi-top,pip,langchain-core,allowlist-match,0,443,,auto,
pip:langchain-openai,pypi-top,pip,langchain-openai,allowlist-match,0,406,,auto,
pip:langchain-community,pypi-top,pip,langchain-community,allowlist-match,0,375,,auto,
npm:tldts,npm-top,npm,tldts,verification-passed,0,12497,,auto,
pip:flask,pypi-top,pip,flask,allowlist-match,0,501,,auto,
pip:replicate,pypi-top,pip,replicate,verification-passed,0,1041,,auto,
npm:ipfs-http-client,npm-top,npm,ipfs-http-client,verification-passed,0,21378,,auto,
pip:accelerate,pypi-top,pip,accelerate,verification-passed,0,2454,,auto,
npm:embla-carousel,npm-top,npm,embla-carousel,verification-passed,0,8877,,auto,
pip:diffusers,pypi-top,pip,diffusers,verification-passed,0,2479,yieldOS instaló diffusers con advertencias (ver log),auto,
pip:together,pypi-top,pip,together,verification-passed,0,1021,,auto,
pip:google-generativeai,pypi-top,pip,google-generativeai,verification-passed,0,1209,,auto,
npm:@next/mdx,npm-top,npm,@next/mdx,category-a-rewrite,2,9195,yieldOS realizó una optimización de la instalación de @next/mdx,auto,
pip:django,pypi-top,pip,django,allowlist-match,0,375,,auto,
pip:cohere,pypi-top,pip,cohere,verification-passed,0,1380,,auto,
pip:fastapi,pypi-top,pip,fastapi,allowlist-match,0,357,,auto,
pip:starlette,pypi-top,pip,starlette,allowlist-match,0,343,,auto,
pip:django-cors-headers,pypi-top,pip,django-cors-headers,category-d-blocked,2,493,"yieldOS bloqueó django-cors-headers: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:djangorestframework,pypi-top,pip,djangorestframework,category-d-blocked,2,597,"yieldOS bloqueó djangorestframework: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:sanic,pypi-top,pip,sanic,verification-passed,0,677,yieldOS instaló sanic con advertencias (ver log),auto,
pip:django-allauth,pypi-top,pip,django-allauth,category-d-blocked,2,524,"yieldOS bloqueó django-allauth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:quart,pypi-top,pip,quart,verification-passed,0,714,yieldOS instaló quart con advertencias (ver log),auto,
pip:flask-migrate,pypi-top,pip,flask-migrate,category-d-blocked,2,490,"yieldOS bloqueó flask-migrate: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flask-sqlalchemy,pypi-top,pip,flask-sqlalchemy,category-d-blocked,2,492,"yieldOS bloqueó flask-sqlalchemy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flask-login,pypi-top,pip,flask-login,category-d-blocked,2,513,"yieldOS bloqueó flask-login: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:django-rest-framework-simplejwt,pypi-top,pip,django-rest-framework-simplejwt,category-d-blocked,2,514,"yieldOS bloqueó django-rest-framework-simplejwt: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytorch-lightning,pypi-top,pip,pytorch-lightning,verification-passed,0,4071,yieldOS instaló pytorch-lightning con advertencias (ver log),auto,
pip:tornado,pypi-top,pip,tornado,verification-passed,0,991,yieldOS instaló tornado con advertencias (ver log),auto,
pip:flask-cors,pypi-top,pip,flask-cors,category-d-blocked,2,446,"yieldOS bloqueó flask-cors: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flask-jwt-extended,pypi-top,pip,flask-jwt-extended,category-d-blocked,2,429,"yieldOS bloqueó flask-jwt-extended: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:uvicorn,pypi-top,pip,uvicorn,allowlist-match,0,409,,auto,
pip:sqlalchemy,pypi-top,pip,sqlalchemy,allowlist-match,0,350,,auto,
pip:gunicorn,pypi-top,pip,gunicorn,allowlist-match,0,379,,auto,
pip:fastapi-cache,pypi-top,pip,fastapi-cache,verification-passed,0,509,,auto,
pip:alembic,pypi-top,pip,alembic,allowlist-match,0,298,,auto,
pip:tortoise-orm,pypi-top,pip,tortoise-orm,category-d-blocked,2,390,"yieldOS bloqueó tortoise-orm: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:hypercorn,pypi-top,pip,hypercorn,verification-passed,0,695,,auto,
pip:peewee,pypi-top,pip,peewee,category-d-blocked,2,486,"yieldOS bloqueó peewee: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:fastapi-users,pypi-top,pip,fastapi-users,verification-passed,0,861,yieldOS instaló fastapi-users con advertencias (ver log),auto,
pip:asyncpg,pypi-top,pip,asyncpg,allowlist-match,0,369,,auto,
pip:ormar,pypi-top,pip,ormar,category-d-blocked,2,394,"yieldOS bloqueó ormar: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:daphne,pypi-top,pip,daphne,verification-passed,0,770,,auto,
pip:waitress,pypi-top,pip,waitress,verification-passed,0,772,yieldOS instaló waitress con advertencias (ver log),auto,
pip:psycopg2,pypi-top,pip,psycopg2,allowlist-match,0,370,,auto,
pip:psycopg2-binary,pypi-top,pip,psycopg2-binary,allowlist-match,0,368,,auto,
pip:piccolo,pypi-top,pip,piccolo,verification-passed,0,548,yieldOS instaló piccolo con advertencias (ver log),auto,
pip:aiosqlite,pypi-top,pip,aiosqlite,category-d-blocked,2,366,"yieldOS bloqueó aiosqlite: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:redis,pypi-top,pip,redis,allowlist-match,0,348,,auto,
pip:pymongo,pypi-top,pip,pymongo,allowlist-match,0,338,,auto,
pip:aiomysql,pypi-top,pip,aiomysql,category-d-blocked,2,358,"yieldOS bloqueó aiomysql: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:aioredis,pypi-top,pip,aioredis,category-d-blocked,2,445,"yieldOS bloqueó aioredis: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:torchvision,pypi-top,pip,torchvision,verification-passed,0,5561,,auto,
pip:motor,pypi-top,pip,motor,allowlist-match,0,443,,auto,
pip:elasticsearch,pypi-top,pip,elasticsearch,allowlist-match,0,443,,auto,
pip:psycopg,pypi-top,pip,psycopg,verification-passed,0,555,,auto,
pip:celery,pypi-top,pip,celery,category-d-blocked,2,392,"yieldOS bloqueó celery: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:elasticsearch-async,pypi-top,pip,elasticsearch-async,verification-passed,0,476,,auto,
pip:pydantic,pypi-top,pip,pydantic,allowlist-match,0,325,,auto,
pip:dramatiq,pypi-top,pip,dramatiq,verification-passed,0,445,,auto,
pip:rq,pypi-top,pip,rq,verification-passed,0,435,,auto,
pip:pydantic-core,pypi-top,pip,pydantic-core,allowlist-match,0,342,,auto,
pip:marshmallow,pypi-top,pip,marshmallow,category-d-blocked,2,339,"yieldOS bloqueó marshmallow: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest,pypi-top,pip,pytest,allowlist-match,0,419,,auto,
pip:pytest-asyncio,pypi-top,pip,pytest-asyncio,allowlist-match,0,419,,auto,
pip:pydantic-settings,pypi-top,pip,pydantic-settings,verification-passed,0,593,,auto,
pip:pytest-mock,pypi-top,pip,pytest-mock,allowlist-match,0,371,,auto,
pip:kombu,pypi-top,pip,kombu,verification-passed,0,900,,auto,
pip:huey,pypi-top,pip,huey,verification-passed,0,726,,auto,
pip:voluptuous,pypi-top,pip,voluptuous,verification-passed,0,609,,auto,
pip:schema,pypi-top,pip,schema,verification-passed,0,636,,auto,
pip:pytest-flask,pypi-top,pip,pytest-flask,category-d-blocked,2,373,"yieldOS bloqueó pytest-flask: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytest-cov,pypi-top,pip,pytest-cov,allowlist-match,0,403,,auto,
pip:pytest-django,pypi-top,pip,pytest-django,category-d-blocked,2,404,"yieldOS bloqueó pytest-django: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:unittest-mock,pypi-top,pip,unittest-mock,allowlist-match,0,373,,auto,
pip:hypothesis,pypi-top,pip,hypothesis,allowlist-match,0,321,,auto,
pip:click,pypi-top,pip,click,allowlist-match,0,334,,auto,
pip:typer,pypi-top,pip,typer,allowlist-match,0,441,,auto,
pip:rich,pypi-top,pip,rich,allowlist-match,0,441,,auto,
pip:catboost,pypi-top,pip,catboost,verification-passed,0,6334,,auto,
pip:python-dotenv,pypi-top,pip,python-dotenv,native-suggest,2,429,yieldOS sustituyó python-dotenv por API nativa: os.environ + manual parse,auto,
pip:pyyaml,pypi-top,pip,pyyaml,allowlist-match,0,477,,auto,
pip:tox,pypi-top,pip,tox,verification-passed,0,798,,auto,
pip:tomli,pypi-top,pip,tomli,allowlist-match,0,449,,auto,
pip:nox,pypi-top,pip,nox,verification-passed,0,1003,,auto,
pip:pillow,pypi-top,pip,pillow,allowlist-match,0,460,,auto,
pip:fire,pypi-top,pip,fire,verification-passed,0,974,,auto,
pip:argparse,pypi-top,pip,argparse,verification-passed,0,967,,auto,
pip:tomlkit,pypi-top,pip,tomlkit,allowlist-match,0,637,,auto,
pip:toml,pypi-top,pip,toml,verification-passed,0,723,,auto,
pip:dynaconf,pypi-top,pip,dynaconf,verification-passed,0,1123,yieldOS instaló dynaconf con advertencias (ver log),auto,
pip:scikit-image,pypi-top,pip,scikit-image,category-d-blocked,2,499,"yieldOS bloqueó scikit-image: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:environs,pypi-top,pip,environs,verification-passed,0,1146,,auto,
pip:textual,pypi-top,pip,textual,verification-passed,0,1253,,auto,
pip:cryptography,pypi-top,pip,cryptography,allowlist-match,0,339,,auto,
pip:pyjwt,pypi-top,pip,pyjwt,allowlist-match,0,303,,auto,
pip:imageio,pypi-top,pip,imageio,category-d-blocked,2,495,"yieldOS bloqueó imageio: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:passlib,pypi-top,pip,passlib,allowlist-match,0,410,,auto,
pip:opencv-python,pypi-top,pip,opencv-python,allowlist-match,0,791,,auto,
pip:bcrypt,pypi-top,pip,bcrypt,allowlist-match,0,362,,auto,
pip:Wand,pypi-top,pip,Wand,verification-passed,0,626,,auto,
pip:python-jose,pypi-top,pip,python-jose,allowlist-match,0,410,,auto,
pip:cryptography-vectors,pypi-top,pip,cryptography-vectors,category-d-blocked,2,425,"yieldOS bloqueó cryptography-vectors: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:authlib,pypi-top,pip,authlib,allowlist-match,0,423,,auto,
pip:argon2-cffi,pypi-top,pip,argon2-cffi,allowlist-match,0,457,,auto,
pip:oauthlib,pypi-top,pip,oauthlib,allowlist-match,0,385,,auto,
pip:requests-oauthlib,pypi-top,pip,requests-oauthlib,allowlist-match,0,389,,auto,
pip:beautifulsoup4,pypi-top,pip,beautifulsoup4,allowlist-match,0,313,,auto,
pip:lxml,pypi-top,pip,lxml,allowlist-match,0,300,,auto,
pip:html5lib,pypi-top,pip,html5lib,allowlist-match,0,302,,auto,
pip:selenium,pypi-top,pip,selenium,category-d-blocked,2,403,"yieldOS bloqueó selenium: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:soupsieve,pypi-top,pip,soupsieve,verification-passed,0,510,,auto,
pip:splinter,pypi-top,pip,splinter,category-d-blocked,2,457,"yieldOS bloqueó splinter: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:scrapy-redis,pypi-top,pip,scrapy-redis,category-d-blocked,2,434,"yieldOS bloqueó scrapy-redis: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:playwright,pypi-top,pip,playwright,category-d-blocked,2,597,"yieldOS bloqueó playwright: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:feedparser,pypi-top,pip,feedparser,verification-passed,0,847,yieldOS instaló feedparser con advertencias (ver log),auto,
pip:trio,pypi-top,pip,trio,verification-passed,0,906,,auto,
pip:anyio,pypi-top,pip,anyio,verification-passed,0,1063,,auto,
pip:tqdm,pypi-top,pip,tqdm,allowlist-match,0,441,,auto,
pip:rich,pypi-top,pip,rich,allowlist-match,0,391,,auto,
pip:tzdata,pypi-top,pip,tzdata,verification-passed,0,835,,auto,
pip:python-dateutil,pypi-top,pip,python-dateutil,verification-passed,0,983,,auto,
pip:mechanicalsoup,pypi-top,pip,mechanicalsoup,verification-passed,0,1476,yieldOS instaló mechanicalsoup con advertencias (ver log),auto,
pip:loguru,pypi-top,pip,loguru,allowlist-match,0,264,,auto,
pip:structlog,pypi-top,pip,structlog,allowlist-match,0,296,,auto,
pip:boto3,pypi-top,pip,boto3,allowlist-match,0,326,,auto,
pip:botocore,pypi-top,pip,botocore,allowlist-match,0,434,,auto,
pip:scrapy,pypi-top,pip,scrapy,verification-passed,0,2005,yieldOS instaló scrapy con advertencias (ver log),auto,
pip:arrow,pypi-top,pip,arrow,verification-passed,0,1712,,auto,
pip:alive-progress,pypi-top,pip,alive-progress,verification-passed,0,921,,auto,
pip:python-json-logger,pypi-top,pip,python-json-logger,verification-passed,0,673,,auto,
pip:google-cloud-storage,pypi-top,pip,google-cloud-storage,allowlist-match,0,347,,auto,
pip:google-cloud-bigquery,pypi-top,pip,google-cloud-bigquery,allowlist-match,0,302,,auto,
pip:twisted,pypi-top,pip,twisted,verification-passed,0,2185,yieldOS instaló twisted con advertencias (ver log),auto,
pip:google-auth-oauthlib,pypi-top,pip,google-auth-oauthlib,category-d-blocked,2,359,"yieldOS bloqueó google-auth-oauthlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:google-auth,pypi-top,pip,google-auth,allowlist-match,0,375,,auto,
pip:azure-storage-blob,pypi-top,pip,azure-storage-blob,allowlist-match,0,378,,auto,
pip:s3fs,pypi-top,pip,s3fs,verification-passed,0,900,,auto,
pip:azure-identity,pypi-top,pip,azure-identity,allowlist-match,0,359,,auto,
pip:boto,pypi-top,pip,boto,verification-passed,0,878,,auto,
pip:google-cloud-firestore,pypi-top,pip,google-cloud-firestore,verification-passed,0,612,,auto,
pip:azure-cosmos,pypi-top,pip,azure-cosmos,verification-passed,0,411,,auto,
pip:stripe,pypi-top,pip,stripe,allowlist-match,0,280,,auto,
pip:twilio,pypi-top,pip,twilio,allowlist-match,0,306,,auto,
npm:@stencil/core,npm-top,npm,@stencil/core,verification-passed,0,18680,,auto,
pip:docker,pypi-top,pip,docker,verification-passed,0,530,,auto,
pip:google-cloud-pubsub,pypi-top,pip,google-cloud-pubsub,verification-passed,0,1052,,auto,
pip:kubernetes,pypi-top,pip,kubernetes,verification-passed,0,646,,auto,
pip:pexpect,pypi-top,pip,pexpect,verification-passed,0,553,,auto,
npm:@effect/io,npm-top,npm,@effect/io,verification-passed,0,14789,,auto,
pip:fabric,pypi-top,pip,fabric,verification-passed,0,950,yieldOS instaló fabric con advertencias (ver log),auto,
pip:pyspark,pypi-top,pip,pyspark,verification-passed,0,857,yieldOS instaló pyspark con advertencias (ver log),auto,
pip:paramiko,pypi-top,pip,paramiko,verification-passed,0,993,yieldOS instaló paramiko con advertencias (ver log),auto,
pip:ansible,pypi-top,pip,ansible,verification-passed,0,1181,yieldOS instaló ansible con advertencias (ver log),auto,
pip:vaex,pypi-top,pip,vaex,verification-passed,0,648,,auto,
pip:ansible-core,pypi-top,pip,ansible-core,verification-passed,0,1271,yieldOS instaló ansible-core con advertencias (ver log),auto,
pip:jupyter,pypi-top,pip,jupyter,category-d-blocked,2,351,"yieldOS bloqueó jupyter: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:modin,pypi-top,pip,modin,verification-passed,0,1027,,auto,
pip:notebook,pypi-top,pip,notebook,category-d-blocked,2,371,"yieldOS bloqueó notebook: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:ipython,pypi-top,pip,ipython,category-d-blocked,2,373,"yieldOS bloqueó ipython: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytz,pypi-top,pip,pytz,verification-passed,0,4391,,auto,
pip:ipywidgets,pypi-top,pip,ipywidgets,verification-passed,0,1071,,auto,
pip:nbconvert,pypi-top,pip,nbconvert,verification-passed,0,1059,yieldOS instaló nbconvert con advertencias (ver log),auto,
pip:voila,pypi-top,pip,voila,verification-passed,0,1115,yieldOS instaló voila con advertencias (ver log),auto,
