id,dataset,manager,package,verdict,exit_code,duration_ms,message,expected,incident
npm:electron-forge,npm-top,npm,electron-forge,build-script-not-approved,2,1525,yieldOS bloqueó electron-forge: requiere aprobación de build scripts,auto,
npm:openai,npm-top,npm,openai,passthrough-or-allow,0,22577,,auto,
npm:vue-template-compiler,npm-top,npm,vue-template-compiler,category-d-blocked,2,587,"yieldOS bloqueó vue-template-compiler: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:tauri,npm-top,npm,tauri,build-script-not-approved,2,1334,yieldOS bloqueó tauri: requiere aprobación de build scripts,auto,
npm:@vue/compiler-sfc,npm-top,npm,@vue/compiler-sfc,category-d-blocked,2,916,"yieldOS bloqueó @vue/compiler-sfc: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:type-fest,npm-top,npm,type-fest,passthrough-or-allow,0,3056,,auto,
npm:react-scripts,npm-top,npm,react-scripts,category-d-blocked,2,566,"yieldOS bloqueó react-scripts: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:create-react-app,npm-top,npm,create-react-app,category-d-blocked,2,449,"yieldOS bloqueó create-react-app: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:node-gyp,npm-top,npm,node-gyp,passthrough-or-allow,0,3177,,auto,
npm:create-vite,npm-top,npm,create-vite,category-d-blocked,2,411,"yieldOS bloqueó create-vite: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:google-auth-library,npm-top,npm,google-auth-library,category-d-blocked,2,447,"yieldOS bloqueó google-auth-library: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:@aws-sdk/client-secretsmanager,npm-top,npm,@aws-sdk/client-secretsmanager,verification-failed,2,651,yieldOS detectó señales sospechosas en @aws-sdk/client-secretsmanager y bloqueó la instalación,auto,
npm:@tauri-apps/api,npm-top,npm,@tauri-apps/api,passthrough-or-allow,0,2737,,auto,
npm:@twilio/sdk,npm-top,npm,@twilio/sdk,verification-failed,2,1019,yieldOS detectó señales sospechosas en @twilio/sdk y bloqueó la instalación,auto,
npm:@mui/icons-material,npm-top,npm,@mui/icons-material,unknown-block,,30009,,auto,
npm:tailwindcss,npm-top,npm,tailwindcss,unknown-block,,30006,,auto,
npm:node-telegram-bot-api,npm-top,npm,node-telegram-bot-api,passthrough-or-allow,0,2334,,auto,
npm:stripe-node,npm-top,npm,stripe-node,category-a-rewrite,2,1079,yieldOS realizó una optimización de la instalación de stripe-node,auto,
npm:telegraf,npm-top,npm,telegraf,build-script-not-approved,2,4629,yieldOS bloqueó telegraf: requiere aprobación de build scripts,auto,
npm:@solana/web3.js,npm-top,npm,@solana/web3.js,unknown-block,,30006,,auto,
npm:twilio,npm-top,npm,twilio,passthrough-or-allow,0,7315,,auto,
npm:langchain,npm-top,npm,langchain,unknown-block,,30009,,auto,
npm:@notionhq/client,npm-top,npm,@notionhq/client,build-script-not-approved,2,3270,yieldOS bloqueó @notionhq/client: requiere aprobación de build scripts,auto,
npm:@aws-sdk/client-lambda,npm-top,npm,@aws-sdk/client-lambda,passthrough-or-allow,0,9142,,auto,
npm:googleapis,npm-top,npm,googleapis,passthrough-or-allow,0,9214,yieldOS instaló googleapis con advertencias (ver log),auto,
npm:@slack/bolt,npm-top,npm,@slack/bolt,build-script-not-approved,2,3190,yieldOS bloqueó @slack/bolt: requiere aprobación de build scripts,auto,
npm:@octokit/auth-token,npm-top,npm,@octokit/auth-token,category-d-blocked,2,625,"yieldOS bloqueó @octokit/auth-token: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:@slack/web-api,npm-top,npm,@slack/web-api,passthrough-or-allow,0,3584,,auto,
npm:@octokit/core,npm-top,npm,@octokit/core,passthrough-or-allow,0,1873,,auto,
npm:expo,npm-top,npm,expo,passthrough-or-allow,0,15873,yieldOS instaló expo con advertencias (ver log),auto,
npm:firebase-admin,npm-top,npm,firebase-admin,build-script-not-approved,2,2853,yieldOS bloqueó firebase-admin: requiere aprobación de build scripts,auto,
npm:@web3-storage/w3up-client,npm-top,npm,@web3-storage/w3up-client,passthrough-or-allow,0,3656,,auto,
npm:puppeteer-cluster,npm-top,npm,puppeteer-cluster,category-d-blocked,2,593,"yieldOS bloqueó puppeteer-cluster: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:puppeteer-extra-plugin-adblocker,npm-top,npm,puppeteer-extra-plugin-adblocker,category-d-blocked,2,641,"yieldOS bloqueó puppeteer-extra-plugin-adblocker: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:expo-cli,npm-top,npm,expo-cli,build-script-not-approved,2,18953,yieldOS bloqueó expo-cli: requiere aprobación de build scripts,auto,
npm:esprima,npm-top,npm,esprima,passthrough-or-allow,0,657,,auto,
npm:@google-cloud/firestore,npm-top,npm,@google-cloud/firestore,build-script-not-approved,2,4895,yieldOS bloqueó @google-cloud/firestore: requiere aprobación de build scripts,auto,
npm:@google-cloud/translate,npm-top,npm,@google-cloud/translate,build-script-not-approved,2,2574,yieldOS bloqueó @google-cloud/translate: requiere aprobación de build scripts,auto,
npm:@google-cloud/storage,npm-top,npm,@google-cloud/storage,build-script-not-approved,2,4444,yieldOS bloqueó @google-cloud/storage: requiere aprobación de build scripts,auto,
npm:@babel/parser,npm-top,npm,@babel/parser,category-d-blocked,2,752,"yieldOS bloqueó @babel/parser: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:electron,npm-top,npm,electron,passthrough-or-allow,0,18805,yieldOS instaló electron con advertencias (ver log),auto,
npm:acorn,npm-top,npm,acorn,build-script-not-approved,2,1935,yieldOS bloqueó acorn: requiere aprobación de build scripts,auto,
npm:electron-builder,npm-top,npm,electron-builder,passthrough-or-allow,0,18863,,auto,
npm:@babel/generator,npm-top,npm,@babel/generator,category-d-blocked,2,546,"yieldOS bloqueó @babel/generator: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:estraverse,npm-top,npm,estraverse,category-a-rewrite,2,755,yieldOS realizó una optimización de la instalación de estraverse,auto,
npm:escodegen,npm-top,npm,escodegen,passthrough-or-allow,0,823,,auto,
npm:@babel/traverse,npm-top,npm,@babel/traverse,category-d-blocked,2,289,"yieldOS bloqueó @babel/traverse: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:estree-walker,npm-top,npm,estree-walker,category-a-rewrite,2,1423,yieldOS realizó una optimización de la instalación de estree-walker,auto,
npm:@octokit/rest,npm-top,npm,@octokit/rest,passthrough-or-allow,0,8919,,auto,
npm:@swc/jest,npm-top,npm,@swc/jest,category-d-blocked,2,436,"yieldOS bloqueó @swc/jest: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:espree,npm-top,npm,espree,passthrough-or-allow,0,2316,,auto,
npm:@swc/register,npm-top,npm,@swc/register,category-d-blocked,2,511,"yieldOS bloqueó @swc/register: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:@aws-sdk/client-dynamodb,npm-top,npm,@aws-sdk/client-dynamodb,passthrough-or-allow,0,17511,,auto,
npm:source-map,npm-top,npm,source-map,passthrough-or-allow,0,1126,,auto,
npm:magic-string,npm-top,npm,magic-string,passthrough-or-allow,0,1331,,auto,
npm:jest-diff,npm-top,npm,jest-diff,category-d-blocked,2,744,"yieldOS bloqueó jest-diff: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:fast-diff,npm-top,npm,fast-diff,passthrough-or-allow,0,1017,,auto,
npm:source-map-support,npm-top,npm,source-map-support,passthrough-or-allow,0,1609,,auto,
npm:ansi-styles,npm-top,npm,ansi-styles,category-a-rewrite,2,800,yieldOS realizó una optimización de la instalación de ansi-styles,auto,
npm:diff,npm-top,npm,diff,passthrough-or-allow,0,1320,yieldOS instaló diff con advertencias (ver log),auto,
npm:strip-ansi,npm-top,npm,strip-ansi,category-a-rewrite,2,791,yieldOS realizó una optimización de la instalación de strip-ansi,auto,
npm:ansi-regex,npm-top,npm,ansi-regex,category-a-rewrite,2,863,yieldOS realizó una optimización de la instalación de ansi-regex,auto,
npm:wrap-ansi,npm-top,npm,wrap-ansi,passthrough-or-allow,0,906,yieldOS instaló wrap-ansi con advertencias (ver log),auto,
npm:is-unicode-supported,npm-top,npm,is-unicode-supported,category-a-rewrite,2,753,yieldOS realizó una optimización de la instalación de is-unicode-supported,auto,
npm:term-size,npm-top,npm,term-size,category-a-rewrite,2,797,yieldOS realizó una optimización de la instalación de term-size,auto,
npm:color-string,npm-top,npm,color-string,category-a-rewrite,2,525,yieldOS realizó una optimización de la instalación de color-string,auto,
npm:is-interactive,npm-top,npm,is-interactive,category-a-rewrite,2,1002,yieldOS realizó una optimización de la instalación de is-interactive,auto,
npm:color,npm-top,npm,color,passthrough-or-allow,0,946,yieldOS instaló color con advertencias (ver log),auto,
npm:sucrase,npm-top,npm,sucrase,passthrough-or-allow,0,2518,,auto,
npm:string-width,npm-top,npm,string-width,passthrough-or-allow,0,1126,,auto,
npm:color-name,npm-top,npm,color-name,category-a-rewrite,2,859,yieldOS realizó una optimización de la instalación de color-name,auto,
npm:color-convert,npm-top,npm,color-convert,category-a-rewrite,2,1057,yieldOS realizó una optimización de la instalación de color-convert,auto,
npm:agent-base,npm-top,npm,agent-base,category-a-rewrite,2,518,yieldOS realizó una optimización de la instalación de agent-base,auto,
npm:http-proxy-agent,npm-top,npm,http-proxy-agent,verification-failed,2,625,yieldOS bloqueó http-proxy-agent: instalación de tipo vendored-code no permitida sin allowlist explícita,auto,
npm:tinycolor2,npm-top,npm,tinycolor2,passthrough-or-allow,0,1075,,auto,
npm:tunnel,npm-top,npm,tunnel,passthrough-or-allow,0,841,,auto,
npm:https-proxy-agent,npm-top,npm,https-proxy-agent,verification-failed,2,849,yieldOS bloqueó https-proxy-agent: instalación de tipo vendored-code no permitida sin allowlist explícita,auto,
npm:split2,npm-top,npm,split2,category-a-rewrite,2,667,yieldOS realizó una optimización de la instalación de split2,auto,
npm:chroma-js,npm-top,npm,chroma-js,passthrough-or-allow,0,1284,,auto,
npm:through2,npm-top,npm,through2,passthrough-or-allow,0,1046,,auto,
npm:stream-buffers,npm-top,npm,stream-buffers,category-a-rewrite,2,1103,yieldOS realizó una optimización de la instalación de stream-buffers,auto,
npm:merge-stream,npm-top,npm,merge-stream,category-a-rewrite,2,1024,yieldOS realizó una optimización de la instalación de merge-stream,auto,
npm:polished,npm-top,npm,polished,build-script-not-approved,2,2050,yieldOS bloqueó polished: requiere aprobación de build scripts,auto,
npm:get-stream,npm-top,npm,get-stream,passthrough-or-allow,0,691,,auto,
npm:concat-stream,npm-top,npm,concat-stream,passthrough-or-allow,0,1404,yieldOS instaló concat-stream con advertencias (ver log),auto,
npm:pumpify,npm-top,npm,pumpify,passthrough-or-allow,0,1251,,auto,
npm:duplexer,npm-top,npm,duplexer,category-a-rewrite,2,1285,yieldOS realizó una optimización de la instalación de duplexer,auto,
npm:stream-to-array,npm-top,npm,stream-to-array,passthrough-or-allow,0,1095,,auto,
npm:into-stream,npm-top,npm,into-stream,category-a-rewrite,2,774,yieldOS realizó una optimización de la instalación de into-stream,auto,
npm:encoding,npm-top,npm,encoding,category-a-rewrite,2,590,yieldOS realizó una optimización de la instalación de encoding,auto,
npm:i18n-iso-countries,npm-top,npm,i18n-iso-countries,category-d-blocked,2,370,"yieldOS bloqueó i18n-iso-countries: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:raw-body,npm-top,npm,raw-body,passthrough-or-allow,0,1704,,auto,
npm:ipaddr.js,npm-top,npm,ipaddr.js,passthrough-or-allow,0,855,,auto,
npm:punycode,npm-top,npm,punycode,category-a-rewrite,2,1027,yieldOS realizó una optimización de la instalación de punycode,auto,
npm:iconv-lite,npm-top,npm,iconv-lite,passthrough-or-allow,0,1282,,auto,
npm:iconv-corefoundation,npm-top,npm,iconv-corefoundation,build-script-not-approved,2,1160,yieldOS bloqueó iconv-corefoundation: requiere aprobación de build scripts,auto,
npm:public-suffix-list,npm-top,npm,public-suffix-list,verification-failed,2,575,yieldOS detectó señales sospechosas en public-suffix-list y bloqueó la instalación,auto,
npm:ip,npm-top,npm,ip,category-a-rewrite,2,1303,yieldOS realizó una optimización de la instalación de ip,auto,
npm:is-url,npm-top,npm,is-url,category-a-rewrite,2,1256,yieldOS realizó una optimización de la instalación de is-url,auto,
npm:isemail,npm-top,npm,isemail,passthrough-or-allow,0,1337,,auto,
npm:validator,npm-top,npm,validator,passthrough-or-allow,0,1505,yieldOS instaló validator con advertencias (ver log),auto,
npm:vinyl,npm-top,npm,vinyl,passthrough-or-allow,0,1252,,auto,
npm:is-email,npm-top,npm,is-email,category-a-rewrite,2,1392,yieldOS realizó una optimización de la instalación de is-email,auto,
npm:psl,npm-top,npm,psl,passthrough-or-allow,0,2074,,auto,
npm:vinyl-fs,npm-top,npm,vinyl-fs,passthrough-or-allow,0,1286,,auto,
npm:url-parse,npm-top,npm,url-parse,passthrough-or-allow,0,2622,yieldOS instaló url-parse con advertencias (ver log),auto,
npm:@ember/array,npm-top,npm,@ember/array,verification-failed,2,702,yieldOS detectó señales sospechosas en @ember/array y bloqueó la instalación,auto,
npm:polymer,npm-top,npm,polymer,passthrough-or-allow,0,738,,auto,
npm:@types/node,npm-top,npm,@types/node,unknown-block,,30007,,auto,
npm:gulp,npm-top,npm,gulp,passthrough-or-allow,0,1886,,auto,
npm:lit,npm-top,npm,lit,passthrough-or-allow,0,1720,,auto,
npm:stencil,npm-top,npm,stencil,passthrough-or-allow,0,1302,,auto,
npm:gulp-cli,npm-top,npm,gulp-cli,passthrough-or-allow,0,2342,,auto,
npm:react-sortable-hoc,npm-top,npm,react-sortable-hoc,category-d-blocked,2,499,"yieldOS bloqueó react-sortable-hoc: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:broccoli,npm-top,npm,broccoli,passthrough-or-allow,0,3212,,auto,
npm:react-modal,npm-top,npm,react-modal,category-d-blocked,2,590,"yieldOS bloqueó react-modal: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:htmx.org,npm-top,npm,htmx.org,passthrough-or-allow,0,1521,,auto,
npm:sortablejs,npm-top,npm,sortablejs,passthrough-or-allow,0,1794,,auto,
npm:react-toastify,npm-top,npm,react-toastify,category-d-blocked,2,667,"yieldOS bloqueó react-toastify: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-transition-group,npm-top,npm,react-transition-group,category-d-blocked,2,474,"yieldOS bloqueó react-transition-group: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:lit-html,npm-top,npm,lit-html,passthrough-or-allow,0,3660,,auto,
npm:react-content-loader,npm-top,npm,react-content-loader,category-d-blocked,2,541,"yieldOS bloqueó react-content-loader: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-lazy-load-image-component,npm-top,npm,react-lazy-load-image-component,category-d-blocked,2,539,"yieldOS bloqueó react-lazy-load-image-component: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-loading-skeleton,npm-top,npm,react-loading-skeleton,category-d-blocked,2,562,"yieldOS bloqueó react-loading-skeleton: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-helmet-async,npm-top,npm,react-helmet-async,category-d-blocked,2,552,"yieldOS bloqueó react-helmet-async: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-error-boundary,npm-top,npm,react-error-boundary,category-d-blocked,2,553,"yieldOS bloqueó react-error-boundary: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-helmet,npm-top,npm,react-helmet,category-d-blocked,2,699,"yieldOS bloqueó react-helmet: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:react-intersection-observer,npm-top,npm,react-intersection-observer,category-d-blocked,2,826,"yieldOS bloqueó react-intersection-observer: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:lit-element,npm-top,npm,lit-element,passthrough-or-allow,0,4740,,auto,
npm:react-i18next,npm-top,npm,react-i18next,category-d-blocked,2,495,"yieldOS bloqueó react-i18next: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:next-i18next,npm-top,npm,next-i18next,category-d-blocked,2,504,"yieldOS bloqueó next-i18next: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:@reach/router,npm-top,npm,@reach/router,passthrough-or-allow,0,2291,,auto,
npm:alpinejs,npm-top,npm,alpinejs,passthrough-or-allow,0,3923,,auto,
npm:create-next-app,npm-top,npm,create-next-app,unknown-block,,30009,,auto,
npm:next-themes,npm-top,npm,next-themes,category-a-rewrite,2,1289,yieldOS realizó una optimización de la instalación de next-themes,auto,
npm:next-mdx-remote,npm-top,npm,next-mdx-remote,passthrough-or-allow,0,2039,yieldOS instaló next-mdx-remote con advertencias (ver log),auto,
npm:next-pwa,npm-top,npm,next-pwa,passthrough-or-allow,0,2609,,auto,
npm:next-translate,npm-top,npm,next-translate,build-script-not-approved,2,2799,yieldOS bloqueó next-translate: requiere aprobación de build scripts,auto,
npm:discord.js,npm-top,npm,discord.js,unknown-block,,30007,,auto,
npm:react-datepicker,npm-top,npm,react-datepicker,category-d-blocked,2,541,"yieldOS bloqueó react-datepicker: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:tldts,npm-top,npm,tldts,passthrough-or-allow,0,10465,,auto,
npm:react-day-picker,npm-top,npm,react-day-picker,category-d-blocked,2,893,"yieldOS bloqueó react-day-picker: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:discord-api-types,npm-top,npm,discord-api-types,unknown-block,,30008,,auto,
npm:embla-carousel,npm-top,npm,embla-carousel,passthrough-or-allow,0,2607,,auto,
npm:next-seo,npm-top,npm,next-seo,passthrough-or-allow,0,3246,,auto,
npm:ember-cli,npm-top,npm,ember-cli,passthrough-or-allow,0,9738,,auto,
npm:next-sitemap,npm-top,npm,next-sitemap,passthrough-or-allow,0,3998,,auto,
pip:requests,pypi-top,pip,requests,native-suggest,2,471,yieldOS sustituyó requests por API nativa: urllib.request or httpx,auto,
pip:httpx,pypi-top,pip,httpx,verification-failed,2,496,yieldOS bloqueó httpx: instalación de tipo vendored-code no permitida sin allowlist explícita,auto,
npm:neverthrow,npm-top,npm,neverthrow,passthrough-or-allow,0,1910,,auto,
npm:io-ts,npm-top,npm,io-ts,passthrough-or-allow,0,2270,,auto,
npm:ipfs-http-client,npm-top,npm,ipfs-http-client,passthrough-or-allow,0,25136,,auto,
pip:urllib3,pypi-top,pip,urllib3,category-d-blocked,2,1043,"yieldOS bloqueó urllib3: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:httpcore,pypi-top,pip,httpcore,verification-failed,2,631,yieldOS bloqueó httpcore: instalación de tipo vendored-code no permitida sin allowlist explícita,auto,
pip:numpy,pypi-top,pip,numpy,category-d-blocked,2,765,"yieldOS bloqueó numpy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:fp-ts,npm-top,npm,fp-ts,passthrough-or-allow,0,3570,,auto,
npm:ts-pattern,npm-top,npm,ts-pattern,passthrough-or-allow,0,2574,,auto,
pip:aiofiles,pypi-top,pip,aiofiles,passthrough-or-allow,0,893,,auto,
npm:true-myth,npm-top,npm,true-myth,passthrough-or-allow,0,2587,,auto,
pip:pandas,pypi-top,pip,pandas,category-d-blocked,2,456,"yieldOS bloqueó pandas: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:scipy,pypi-top,pip,scipy,category-d-blocked,2,432,"yieldOS bloqueó scipy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:matplotlib,pypi-top,pip,matplotlib,category-d-blocked,2,363,"yieldOS bloqueó matplotlib: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:scikit-learn,pypi-top,pip,scikit-learn,category-d-blocked,2,297,"yieldOS bloqueó scikit-learn: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:bokeh,pypi-top,pip,bokeh,category-d-blocked,2,331,"yieldOS bloqueó bokeh: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:@effect/data,npm-top,npm,@effect/data,passthrough-or-allow,0,3646,,auto,
pip:seaborn,pypi-top,pip,seaborn,category-d-blocked,2,555,"yieldOS bloqueó seaborn: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:tensorflow,pypi-top,pip,tensorflow,category-d-blocked,2,381,"yieldOS bloqueó tensorflow: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:plotly,pypi-top,pip,plotly,category-d-blocked,2,660,"yieldOS bloqueó plotly: categoría crítica, requiere aprobación del equipo de seguridad",auto,
npm:@mui/x-date-pickers,npm-top,npm,@mui/x-date-pickers,passthrough-or-allow,0,4323,,auto,
pip:keras,pypi-top,pip,keras,category-d-blocked,2,408,"yieldOS bloqueó keras: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:torch,pypi-top,pip,torch,category-d-blocked,2,613,"yieldOS bloqueó torch: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:lightgbm,pypi-top,pip,lightgbm,category-d-blocked,2,297,"yieldOS bloqueó lightgbm: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:xgboost,pypi-top,pip,xgboost,category-d-blocked,2,711,"yieldOS bloqueó xgboost: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:transformers,pypi-top,pip,transformers,category-d-blocked,2,636,"yieldOS bloqueó transformers: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:sentence-transformers,pypi-top,pip,sentence-transformers,category-d-blocked,2,647,"yieldOS bloqueó sentence-transformers: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:pytorch-lightning,pypi-top,pip,pytorch-lightning,passthrough-or-allow,0,1037,yieldOS instaló pytorch-lightning con advertencias (ver log),auto,
npm:@effect/io,npm-top,npm,@effect/io,passthrough-or-allow,0,4900,,auto,
pip:datasets,pypi-top,pip,datasets,passthrough-or-allow,0,1262,,auto,
npm:swiper,npm-top,npm,swiper,passthrough-or-allow,0,8202,yieldOS instaló swiper con advertencias (ver log),auto,
pip:accelerate,pypi-top,pip,accelerate,passthrough-or-allow,0,1973,,auto,
npm:@next/mdx,npm-top,npm,@next/mdx,category-a-rewrite,2,9733,yieldOS realizó una optimización de la instalación de @next/mdx,auto,
npm:@firebase/app,npm-top,npm,@firebase/app,unknown-block,,30010,,auto,
pip:langchain-openai,pypi-top,pip,langchain-openai,passthrough-or-allow,0,1220,yieldOS instaló langchain-openai con advertencias (ver log),auto,
npm:firebase,npm-top,npm,firebase,unknown-block,,30004,,auto,
pip:diffusers,pypi-top,pip,diffusers,passthrough-or-allow,0,3502,yieldOS instaló diffusers con advertencias (ver log),auto,
pip:google-generativeai,pypi-top,pip,google-generativeai,passthrough-or-allow,0,503,,auto,
pip:langchain-community,pypi-top,pip,langchain-community,passthrough-or-allow,0,1398,yieldOS instaló langchain-community con advertencias (ver log),auto,
pip:anthropic,pypi-top,pip,anthropic,passthrough-or-allow,0,3315,yieldOS instaló anthropic con advertencias (ver log),auto,
pip:replicate,pypi-top,pip,replicate,passthrough-or-allow,0,698,,auto,
pip:fastapi,pypi-top,pip,fastapi,category-d-blocked,2,369,"yieldOS bloqueó fastapi: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:django,pypi-top,pip,django,category-d-blocked,2,397,"yieldOS bloqueó django: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:langchain,pypi-top,pip,langchain,passthrough-or-allow,0,3347,yieldOS instaló langchain con advertencias (ver log),auto,
pip:cohere,pypi-top,pip,cohere,passthrough-or-allow,0,993,,auto,
pip:flask,pypi-top,pip,flask,category-d-blocked,2,606,"yieldOS bloqueó flask: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:starlette,pypi-top,pip,starlette,category-d-blocked,2,323,"yieldOS bloqueó starlette: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:together,pypi-top,pip,together,passthrough-or-allow,0,878,,auto,
pip:langchain-core,pypi-top,pip,langchain-core,passthrough-or-allow,0,2654,yieldOS instaló langchain-core con advertencias (ver log),auto,
pip:djangorestframework,pypi-top,pip,djangorestframework,category-d-blocked,2,518,"yieldOS bloqueó djangorestframework: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:django-allauth,pypi-top,pip,django-allauth,category-d-blocked,2,470,"yieldOS bloqueó django-allauth: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:django-cors-headers,pypi-top,pip,django-cors-headers,category-d-blocked,2,499,"yieldOS bloqueó django-cors-headers: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:sanic,pypi-top,pip,sanic,passthrough-or-allow,0,647,yieldOS instaló sanic con advertencias (ver log),auto,
pip:quart,pypi-top,pip,quart,passthrough-or-allow,0,645,yieldOS instaló quart con advertencias (ver log),auto,
pip:torchaudio,pypi-top,pip,torchaudio,passthrough-or-allow,0,5818,,auto,
pip:django-rest-framework-simplejwt,pypi-top,pip,django-rest-framework-simplejwt,category-d-blocked,2,577,"yieldOS bloqueó django-rest-framework-simplejwt: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:tornado,pypi-top,pip,tornado,passthrough-or-allow,0,969,yieldOS instaló tornado con advertencias (ver log),auto,
pip:flask-login,pypi-top,pip,flask-login,category-d-blocked,2,648,"yieldOS bloqueó flask-login: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flask-sqlalchemy,pypi-top,pip,flask-sqlalchemy,category-d-blocked,2,546,"yieldOS bloqueó flask-sqlalchemy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flask-jwt-extended,pypi-top,pip,flask-jwt-extended,category-d-blocked,2,478,"yieldOS bloqueó flask-jwt-extended: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flask-migrate,pypi-top,pip,flask-migrate,category-d-blocked,2,536,"yieldOS bloqueó flask-migrate: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:flask-cors,pypi-top,pip,flask-cors,category-d-blocked,2,525,"yieldOS bloqueó flask-cors: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:fastapi-cache,pypi-top,pip,fastapi-cache,passthrough-or-allow,0,498,,auto,
pip:fastapi-users,pypi-top,pip,fastapi-users,passthrough-or-allow,0,691,yieldOS instaló fastapi-users con advertencias (ver log),auto,
pip:huggingface-hub,pypi-top,pip,huggingface-hub,passthrough-or-allow,0,6159,,auto,
pip:uvicorn,pypi-top,pip,uvicorn,passthrough-or-allow,0,640,yieldOS instaló uvicorn con advertencias (ver log),auto,
pip:gunicorn,pypi-top,pip,gunicorn,passthrough-or-allow,0,593,yieldOS instaló gunicorn con advertencias (ver log),auto,
pip:hypercorn,pypi-top,pip,hypercorn,passthrough-or-allow,0,574,,auto,
pip:sqlalchemy,pypi-top,pip,sqlalchemy,category-d-blocked,2,513,"yieldOS bloqueó sqlalchemy: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:peewee,pypi-top,pip,peewee,category-d-blocked,2,464,"yieldOS bloqueó peewee: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:openai,pypi-top,pip,openai,passthrough-or-allow,0,5573,,auto,
pip:tortoise-orm,pypi-top,pip,tortoise-orm,category-d-blocked,2,550,"yieldOS bloqueó tortoise-orm: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:alembic,pypi-top,pip,alembic,passthrough-or-allow,0,1000,,auto,
pip:waitress,pypi-top,pip,waitress,passthrough-or-allow,0,1021,yieldOS instaló waitress con advertencias (ver log),auto,
pip:ormar,pypi-top,pip,ormar,category-d-blocked,2,695,"yieldOS bloqueó ormar: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:psycopg2,pypi-top,pip,psycopg2,category-d-blocked,2,618,"yieldOS bloqueó psycopg2: categoría crítica, requiere aprobación del equipo de seguridad",auto,
pip:daphne,pypi-top,pip,daphne,passthrough-or-allow,0,1244,,auto,
